Gene_ID	Gene_Name	CV_R2	n_neigbors	weights	p	time.s.
ENSG00000104714.9	ERICH1	0.126210043849114	31	distance	1	3596.238042593
ENSG00000171428.9	NAT1	-0.022191367776938	27	uniform	1	5103.29503893852
ENSG00000120889.8	TNFRSF10B	-0.0238796828677652	25	distance	1	2524.2756049633
ENSG00000182372.6	CLN8	-0.0328396008066827	31	uniform	2	4235.53128409386
ENSG00000092964.12	DPYSL2	-0.0428535058864489	31	uniform	2	3770.91287207603
ENSG00000176595.3	KBTBD11	-0.023497934262617	31	distance	3	4515.10100984573
ENSG00000134028.10	ADAMDEC1	0.0650272373275547	19	distance	2	3262.01499390602
ENSG00000129696.8	TTI2	-0.0611483569114343	31	uniform	1	2358.82855844498
ENSG00000023287.8	RB1CC1	-0.0571027560231383	31	uniform	3	3028.15793776512
ENSG00000012232.4	EXTL3	-0.0452965144090846	29	uniform	1	2463.39940786362
ENSG00000147548.12	WHSC1L1	-0.0293025140274476	31	uniform	2	1529.31185698509
ENSG00000137547.4	MRPL15	0.00315228993129426	29	uniform	2	2741.29645609856
ENSG00000104660.13	LEPROTL1	0.053420980176373	31	distance	1	2355.83019661903
ENSG00000104695.8	PPP2CB	0.0411180208771092	23	distance	2	2360.89797282219
ENSG00000157168.13	NRG1	0.105512815980435	21	distance	2	3969.57124471664
ENSG00000137574.6	TGS1	0.00606726062386012	29	distance	3	2901.15272092819
ENSG00000197892.8	KIF13B	0.0523469165301247	17	distance	1	2262.25748586655
ENSG00000214050.3	FBXO16	-0.0273711542526443	31	uniform	1	2540.40247869492
ENSG00000147471.7	PROSC	-0.0110454890308517	31	uniform	2	1465.01300263405
ENSG00000131931.4	THAP1	-0.0150560826585554	31	distance	1	1775.45402050018
ENSG00000147535.12	PPAPDC1B	-0.0319153449197075	31	uniform	3	1466.05945158005
ENSG00000168575.5	SLC20A2	-0.0410014939700631	31	uniform	3	2411.00225973129
ENSG00000253729.3	PRKDC	-0.0193595826109674	27	uniform	1	1191.28635787964
ENSG00000008988.5	RPS20	0.27041435979073	13	distance	1	2817.61234498024
ENSG00000147475.10	ERLIN2	-0.0392532508498042	27	uniform	3	1494.07517671585
ENSG00000186918.9	ZNF395	-0.0593935238631083	31	distance	1	2366.11965227127
ENSG00000187735.8	TCEA1	0.0111058691106926	19	uniform	2	2896.36303687096
ENSG00000070718.7	AP3M2	0.0957334671244007	15	distance	3	2248.82905316353
ENSG00000104299.10	INTS9	-0.0482065001023872	31	uniform	3	2349.30673980713
ENSG00000020181.13	GPR124	-0.0144797122853016	31	uniform	1	1548.83220815659
ENSG00000169499.10	PLEKHA2	-0.0359783726265813	31	uniform	1	1790.26223683357
ENSG00000168615.7	ADAM9	-0.035307078056974	31	uniform	3	2032.03954553604
ENSG00000168172.4	HOOK3	0.0259667268541851	27	distance	3	1749.48390722275
ENSG00000085788.9	DDHD2	-0.0392412827712787	31	uniform	1	1516.85180640221
ENSG00000158669.7	AGPAT6	0.0107256324494156	31	uniform	2	2667.32155799866
ENSG00000188676.9	IDO2	-0.0431832675260962	31	uniform	2	2888.99936270714
ENSG00000104671.3	DCTN6	-0.025240404826562	31	distance	1	2328.26651573181
ENSG00000070501.7	POLB	0.013280758855213	27	distance	3	2332.75916743279
ENSG00000168300.9	PCMTD1	0.078652969769263	15	distance	1	2896.18829584122
ENSG00000172733.10	PURG	-0.0355451768023897	31	uniform	3	2365.54654693604
ENSG00000047249.12	ATP6V1H	-0.0144829989657004	29	distance	2	3002.52159786224
ENSG00000120992.13	LYPLA1	-0.0241610915099839	31	uniform	3	2867.67644286156
ENSG00000104221.8	BRF2	-0.0296245758084873	31	uniform	3	1458.8119661808
ENSG00000078668.9	VDAC3	-0.0137667450143557	29	uniform	3	2366.78402614594
ENSG00000131203.8	IDO1	0.0230101563034678	31	distance	1	2687.4406003952
ENSG00000168081.4	PNOC	-0.0109372945771297	27	distance	1	2285.95467162132
ENSG00000147533.12	GOLGA7	-0.0150753330362989	31	distance	1	2669.25671339035
ENSG00000104687.8	GSR	-0.0259694419665094	29	uniform	1	2320.26133728027
ENSG00000187840.4	EIF4EBP1	-0.0145943570592016	19	uniform	1	1488.62005186081
ENSG00000104365.9	IKBKB	-0.0336377988074084	29	distance	2	2252.24024343491
ENSG00000165392.5	WRN	0.00804166701674571	29	distance	1	2513.82418823242
ENSG00000169490.12	TM2D2	0.0274545463409062	23	distance	2	1760.54623985291
ENSG00000083168.5	KAT6A	-0.0305369950446596	29	distance	3	2585.77445435524
ENSG00000156735.6	BAG4	0.0800663172773702	31	uniform	2	1472.36052560806
ENSG00000147421.13	HMBOX1	0.344767779558445	9	distance	2	2314.32086253166
ENSG00000134014.12	ELP3	0.00392098416577511	29	distance	3	2449.19098877907
ENSG00000156675.11	RAB11FIP1	-0.035988764704373	31	distance	1	1507.26399469376
ENSG00000175324.5	LSM1	-0.0524813623357493	25	uniform	1	1440.90053701401
ENSG00000176209.7	SMIM19	0.226015661774213	19	distance	3	2266.21763253212
ENSG00000129691.11	ASH2L	-0.0521918348668995	21	uniform	3	1521.85889720917
ENSG00000120925.9	RNF170	0.0144728649676492	31	uniform	3	1757.19971966743
ENSG00000147526.15	TACC1	0.0177783087141343	31	uniform	2	1488.25945472717
ENSG00000197265.4	GTF2E2	-0.0179596732484699	27	uniform	3	2416.17484784126
ENSG00000172680.1	MOS	-0.0400133706709596	27	uniform	1	2878.12299990654
ENSG00000168522.8	FNTA	-0.0257180683986301	27	distance	3	1625.02239441872
ENSG00000169139.7	UBE2V2	-0.0397173413809226	31	uniform	1	1092.38938522339
ENSG00000133874.1	RNF122	-0.00742620451488405	19	distance	1	2321.18550944328
ENSG00000165102.10	HGSNAT	-0.0115272508762541	27	uniform	1	1519.63826847076
ENSG00000198042.6	MAK16	0.0148558252730059	31	uniform	1	2344.09650087357
ENSG00000221869.4	CEBPD	-0.0451879386887525	31	uniform	3	1034.64927649498
ENSG00000104738.12	MCM4	-0.0151543058471332	27	uniform	2	990.338990211487
ENSG00000254087.3	LYN	0.0013750843963888	25	uniform	1	2951.57185769081
ENSG00000133872.9	TMEM66	0.00340621619300272	31	distance	1	2246.71057200432
ENSG00000140396.8	NCOA2	-0.0508800989805948	31	uniform	3	2453.09381699562
ENSG00000154589.2	LY96	0.0912600124190514	27	distance	2	2411.26844143867
ENSG00000154582.12	TCEB1	-0.0480567075374907	29	uniform	1	2456.40354466438
ENSG00000104267.5	CA2	0.0322441328910964	31	distance	3	1806.6877515316
ENSG00000147604.9	RPL7	-0.0312604644987507	27	uniform	1	2474.09652352333
ENSG00000104427.7	ZC2HC1A	0.295388997459261	15	distance	3	2605.40202474594
ENSG00000104320.9	NBN	0.01561996506898	29	distance	2	2684.22542023659
ENSG00000104388.10	RAB2A	0.0523047903129006	31	uniform	2	2517.94927453995
ENSG00000104331.4	IMPAD1	-0.000999442240764403	27	distance	3	3201.48458242416
ENSG00000104442.5	ARMC1	0.00940149102838606	31	uniform	2	2283.82721424103
ENSG00000164953.11	TMEM67	-0.0428786650790508	31	uniform	3	2424.27573609352
ENSG00000104218.9	CSPP1	-0.00929312645970501	31	distance	1	2198.3187494278
ENSG00000121022.9	COPS5	-0.0162761773758624	29	uniform	2	2161.4078745842
ENSG00000104432.8	IL7	-0.0432958370010711	31	uniform	3	2755.19341659546
ENSG00000133731.5	IMPA1	0.261333198337932	13	distance	3	2615.14756584167
ENSG00000170791.13	CHCHD7	0.0324221556893955	25	uniform	1	2965.11667561531
ENSG00000180694.9	TMEM64	-0.0534764240838807	29	uniform	1	2333.74707579613
ENSG00000104343.15	UBE2W	-0.0624289303619757	31	uniform	1	2611.36785268784
ENSG00000175073.7	VCPIP1	-0.0404191381893717	31	uniform	3	2011.99554085732
ENSG00000176731.7	C8orf59	-0.0153752466879851	31	uniform	1	1740.72011685371
ENSG00000104497.9	SNX16	0.11191584569284	21	uniform	2	2794.6441526413
ENSG00000121039.5	RDH10	-0.00452026036899842	29	distance	2	2448.06834888458
ENSG00000147576.11	ADHFE1	0.185708976345474	19	distance	1	2085.6274266243
ENSG00000137575.7	SDCBP	-0.0303608732739457	17	uniform	1	2483.37068128586
ENSG00000155099.3	TMEM55A	-0.00211189841824264	31	uniform	2	2117.82738685608
ENSG00000076641.4	PAG1	0.0559146105866869	23	distance	3	2489.27377915382
ENSG00000147614.3	ATP6V0D2	-0.0273631279781956	31	uniform	3	2083.43890404701
ENSG00000183808.7	RBM12B	-0.00642279782687272	27	uniform	2	2217.58527207375
ENSG00000085719.7	CPNE3	0.0829830971438827	19	distance	2	2512.04225611687
ENSG00000133739.11	LRRCC1	0.0622165702609597	23	distance	3	1792.37433624268
ENSG00000104325.2	DECR1	-0.00554974179731529	31	distance	3	2570.69608259201
ENSG00000104381.8	GDAP1	0.051592840781094	23	uniform	2	2487.78772878647
ENSG00000137563.7	GGH	0.0511547713166034	21	uniform	2	2613.20303726196
ENSG00000066855.11	MTFR1	0.0720114965100342	19	distance	1	2357.81810665131
ENSG00000123124.9	WWP1	-0.0143414803506488	21	distance	2	2494.98512864113
ENSG00000179041.2	RRS1	-0.0451494124279558	31	uniform	2	2006.64659881592
ENSG00000175606.6	TMEM70	-0.00945784140693906	31	distance	1	2388.10667133331
ENSG00000169122.7	FAM110B	-0.00811729682549296	31	uniform	3	3122.06706953049
ENSG00000104312.6	RIPK2	-0.0346519554702702	27	distance	3	2681.63723087311
ENSG00000035681.3	NSMAF	0.0800589639954453	11	distance	1	2485.97084641457
ENSG00000156170.8	NDUFAF6	0.00690986360754704	29	uniform	1	2942.30371499062
ENSG00000156162.12	DPY19L4	-0.0350709996965424	31	distance	1	2799.05492448807
ENSG00000205268.6	PDE7A	-0.00663506606077273	23	distance	1	2325.49795746803
ENSG00000137558.3	PI15	-0.0269268995837202	31	uniform	3	2329.35279941559
ENSG00000185015.3	CA13	-0.0102768376510099	31	uniform	1	1879.15693426132
ENSG00000215114.3	UBXN2B	0.0186910750477297	27	uniform	2	2567.59325528145
ENSG00000198363.11	ASPH	-0.0653791967683326	31	distance	2	2832.88507843018
ENSG00000164687.6	FABP5	0.00758484505738577	21	uniform	2	2319.92893481255
ENSG00000185728.12	YTHDF3	0.07831297196874	17	uniform	3	2512.99446773529
ENSG00000164951.11	PDP1	0.0360233674878824	31	uniform	3	2371.09538841248
ENSG00000104205.8	SGK3	0.0273695028087926	29	uniform	1	2190.85155582428
ENSG00000155100.6	OTUD6B	0.0217956346531134	19	uniform	1	2054.15330696106
ENSG00000164938.9	TP53INP1	0.179553122311281	29	distance	2	2918.11518025398
ENSG00000147586.5	MRPS28	-0.0282993987840117	29	uniform	3	2375.86535072327
ENSG00000178460.13	MCMDC2	-0.0651549260677688	29	uniform	3	2069.84349727631
ENSG00000040341.13	STAU2	-0.0036638526527726	23	uniform	3	2842.74729275703
ENSG00000147592.4	LACTB2	0.413864868615522	9	distance	1	2107.12020230293
ENSG00000066777.4	ARFGEF1	-0.0271317145469469	31	uniform	1	2290.27831172943
ENSG00000067167.3	TRAM1	-0.00753177234415376	31	distance	2	2096.56058907509
ENSG00000164823.5	OSGIN2	0.0909527295122307	23	uniform	2	2617.73458886147
ENSG00000104231.6	ZFAND1	0.0129075465935484	31	distance	1	2662.69536423683
ENSG00000164941.9	INTS8	-0.00154831745634629	31	distance	1	2870.95023608208
ENSG00000147601.9	TERF1	0.0164855372351891	29	uniform	1	2604.32140684128
ENSG00000164751.10	PEX2	-0.0134229348520803	31	distance	3	2392.31095457077
ENSG00000171316.7	CHD7	-0.00791089700673422	21	uniform	3	2690.68547177315
ENSG00000133740.6	E2F5	-0.0211387673444747	31	uniform	3	1822.3787946701
ENSG00000155090.10	KLF10	-0.0292260819969187	31	uniform	3	2691.08206653595
ENSG00000147649.5	MTDH	0.0463269807499757	17	distance	1	2284.01664590836
ENSG00000147677.6	EIF3H	-0.0332487158876353	29	distance	1	2255.48104190826
ENSG00000156804.3	FBXO32	-0.0310888074855957	31	distance	3	2425.84858417511
ENSG00000189376.7	C8orf76	-0.0422643169149636	31	distance	1	2281.10530519485
ENSG00000136982.5	DSCC1	0.0150817498450323	25	uniform	3	2659.4523806572
ENSG00000147679.7	UTP23	0.0280303730558765	25	distance	3	2238.23248767853
ENSG00000178764.6	ZHX2	0.040241825142502	17	distance	3	2388.12178349495
ENSG00000164983.6	TMEM65	-0.0884000894270131	31	distance	1	2795.56207060814
ENSG00000175895.3	PLEKHF2	-0.0303126374752066	29	uniform	1	2838.04990410805
ENSG00000147654.10	EBAG9	-0.0171061520455613	27	uniform	1	2184.29089021683
ENSG00000104447.7	TRPS1	0.00644039181525649	29	uniform	1	2902.81298041344
ENSG00000176853.11	FAM91A1	-0.0413558789677412	21	uniform	1	2535.49162197113
ENSG00000156802.8	ATAD2	-0.0379649187921332	31	uniform	1	2406.71140813828
ENSG00000034677.7	RNF19A	-0.0116278348944989	31	uniform	2	1924.57464718819
ENSG00000156467.5	UQCRB	-0.0330531724319111	31	uniform	1	2487.89182329178
ENSG00000156482.6	RPL30	-0.0330700676375486	29	uniform	1	2109.83545994759
ENSG00000155096.9	AZIN1	0.334238678443103	11	distance	3	2689.62279653549
ENSG00000136960.8	ENPP2	0.102331380701533	25	distance	3	2733.92612218857
ENSG00000165156.10	ZHX1	-0.0723945312771821	31	distance	2	2357.61999583244
ENSG00000147687.12	TATDN1	0.0212593332825861	29	uniform	1	2823.46494269371
ENSG00000156795.2	WDYHV1	0.307081932527109	15	distance	1	2420.9232416153
ENSG00000136999.4	NOV	-0.0307667372503952	31	uniform	2	2700.8644285202
ENSG00000164929.12	BAALC	-0.0262896258595679	29	uniform	1	2666.3864710331
ENSG00000156469.4	MTERFD1	-0.0453659455548638	31	distance	1	2446.51612401009
ENSG00000104517.8	UBR5	-0.0113778874971715	29	uniform	1	2785.62941217422
ENSG00000156471.8	PTDSS1	-0.0304896310620011	25	uniform	3	2491.83869385719
ENSG00000120963.7	ZNF706	-0.0385857720710754	31	uniform	2	2587.96355962753
ENSG00000156787.12	TBC1D31	-0.00415412856404029	25	distance	2	2271.86179566383
ENSG00000183665.4	TRMT12	0.193563239737873	23	distance	3	2610.21803617477
ENSG00000136986.5	DERL1	-0.0320190860061965	29	uniform	1	2209.05546331406
ENSG00000164924.13	YWHAZ	-0.0305232985898733	27	distance	3	2341.79359054565
ENSG00000155792.5	DEPTOR	-0.0312871358994167	31	uniform	2	3031.23972058296
ENSG00000070756.9	PABPC1	-0.0387889164020117	31	uniform	1	2171.65111851692
ENSG00000164830.13	OXR1	-0.0109953238697681	19	distance	1	2924.01422762871
ENSG00000104450.8	SPAG1	0.308928417874426	15	distance	2	1929.98975038528
ENSG00000120526.6	NUDCD1	0.0501114105459373	31	uniform	2	2364.42961454391
ENSG00000120533.8	ENY2	-0.0487378583790987	31	uniform	3	2316.67699790001
ENSG00000164758.3	MED30	0.000960984285530886	21	distance	2	2521.09132838249
ENSG00000132541.6	HRSP12	0.0146868358610274	31	uniform	3	2133.22478175163
ENSG00000164934.9	DCAF13	0.021439189972795	31	distance	1	2759.44578313828
ENSG00000104375.11	STK3	-0.00237860207007115	31	uniform	2	2284.89593648911
ENSG00000104324.11	CPQ	0.0654822028533417	27	uniform	1	3259.49729084969
ENSG00000104341.12	LAPTM4B	0.178468001033574	19	distance	1	2237.40910243988
ENSG00000182197.6	EXT1	-0.0112219544647369	27	distance	1	3007.9714744091
ENSG00000104408.5	EIF3E	-0.00107284022932714	31	uniform	1	3004.08009767532
ENSG00000104549.7	SQLE	-0.0239024531151453	31	uniform	2	2587.00040626526
ENSG00000172172.3	MRPL13	-0.039656457073691	31	uniform	3	2794.58019661903
ENSG00000048392.7	RRM2B	0.0567829712374893	31	distance	1	2577.44905352592
ENSG00000147684.3	NDUFB9	-0.0200886030427765	31	distance	3	2717.0353872776
ENSG00000104412.3	EMC2	-0.00957434394283205	29	distance	2	2747.70290589333
ENSG00000164754.8	RAD21	0.176115411793373	17	distance	3	2127.50339579582
ENSG00000170873.14	MTSS1	0.0586832123093545	29	distance	3	2816.89393520355
ENSG00000156172.5	C8orf37	-0.0229948407658797	31	uniform	1	2769.02220535278
ENSG00000147669.6	POLR2K	-0.0413420488864049	31	uniform	2	1777.27943253517
ENSG00000186106.7	ANKRD46	-0.0291912843266237	29	uniform	3	1976.34706377983
ENSG00000169439.7	SDC2	-0.0380601830251877	31	distance	2	2578.26414465904
ENSG00000164919.6	COX6C	-0.000711126171719512	29	uniform	3	1660.31062221527
ENSG00000154188.5	ANGPT1	0.0120066363806341	27	uniform	3	2967.04046177864
ENSG00000104361.5	NIPAL2	-0.00926705754351409	29	uniform	1	2138.76312994957
ENSG00000064313.7	TAF2	-0.0562990753085167	31	distance	3	2734.71636843681
ENSG00000147655.6	RSPO2	-0.0323042519533883	31	uniform	2	2921.63214206696
ENSG00000172164.9	SNTB1	0.00244923672863511	21	uniform	1	3125.81453347206
ENSG00000155097.7	ATP6V1C1	-0.0204918558526963	25	uniform	1	2639.60635375977
ENSG00000132561.9	MATN2	-0.0752596045296337	31	uniform	3	2212.37508177757
ENSG00000132549.14	VPS13B	-0.0188204461418639	31	uniform	3	2407.35767221451
ENSG00000179091.4	CYC1	-0.0276756889601121	31	uniform	1	1060.35954880714
ENSG00000179526.12	SHARPIN	-0.0468099049498056	31	uniform	3	1046.37596726418
ENSG00000185803.4	SLC52A2	-0.0740241549846994	31	uniform	2	1084.56546640396
ENSG00000167632.10	TRAPPC9	0.0162248637354296	19	distance	1	3568.43003416061
ENSG00000160972.5	PPP1R16A	0.0175877075683566	31	distance	3	994.972705602646
ENSG00000185189.11	NRBP2	-0.0145064501538576	31	uniform	2	978.669311761856
ENSG00000179950.9	PUF60	-0.0633581183630132	31	distance	1	1022.46906113625
ENSG00000185000.5	DGAT1	-0.0399247783095312	31	uniform	3	1202.39521455765
ENSG00000104522.11	TSTA3	-0.046324703203551	23	uniform	1	1258.37424659729
ENSG00000160959.3	LRRC14	-0.023301756628056	19	distance	3	889.153522253036
ENSG00000170616.9	SCRT1	-0.0216396410742566	31	uniform	1	1141.25116944313
ENSG00000182325.6	FBXL6	-0.047213837883409	31	distance	2	1116.35629463196
ENSG00000179886.4	TIGD5	0.0809674481185602	29	distance	3	1235.31157708168
ENSG00000170619.8	COMMD5	-0.067753157054097	31	uniform	1	886.46981549263
ENSG00000178814.11	OPLAH	-0.020578556985436	31	distance	3	1021.74194765091
ENSG00000131773.9	KHDRBS3	-0.0227211251987122	31	uniform	1	3265.4315264225
ENSG00000153310.14	FAM49B	-0.0187085999005226	31	uniform	1	2938.73611402512
ENSG00000130193.7	THEM6	0.0344361877831415	31	uniform	2	2083.53591489792
ENSG00000197858.6	GPAA1	-0.0286563172375454	27	uniform	3	1064.42120194435
ENSG00000104419.10	NDRG1	0.0157871026838134	31	uniform	3	3137.57690143585
ENSG00000181135.11	ZNF707	0.00125622759267034	31	uniform	3	1178.4401922226
ENSG00000153317.10	ASAP1	0.0275034564798295	31	distance	2	3351.43541550636
ENSG00000181085.10	MAPK15	-0.0444111085534602	17	uniform	3	1126.34684228897
ENSG00000104529.13	EEF1D	-0.0188540234521088	27	uniform	1	1241.95024847984
ENSG00000104518.6	GSDMD	0.0572841851226859	21	uniform	2	1232.59509086609
ENSG00000169398.15	PTK2	0.107733387805934	25	distance	1	2743.96461844444
ENSG00000129292.15	PHF20L1	-0.0115136471191496	31	uniform	1	2878.4556927681
ENSG00000123908.7	AGO2	-0.0208571596925702	31	uniform	1	2710.23368000984
ENSG00000178685.9	PARP10	-0.00600094960909641	31	distance	3	1091.46353459358
ENSG00000104472.5	CHRAC1	-0.00459481814548111	23	distance	3	2494.88162755966
ENSG00000184428.8	TOP1MT	0.0835670608251569	31	distance	2	1480.84168505669
ENSG00000179632.5	MAF1	0.00674692769303575	29	distance	1	1107.86019206047
ENSG00000178896.6	EXOSC4	-0.0182997068791439	29	distance	2	1066.7446641922
ENSG00000008513.10	ST3GAL1	-0.0185841192026871	31	uniform	1	3312.05787062645
ENSG00000178209.10	PLEC	-0.0334323332013406	31	uniform	1	1070.8144288063
ENSG00000147789.11	ZNF7	-0.0163845293843608	31	distance	1	840.320951938629
ENSG00000180900.12	SCRIB	-0.0428716552284587	31	uniform	1	1064.55757498741
ENSG00000182307.8	C8orf33	0.0674634146726028	31	distance	3	782.605576515198
ENSG00000173334.3	TRIB1	-0.0186791048698907	31	uniform	3	2711.9611055851
ENSG00000167702.7	KIFC2	-0.031250480054925	25	uniform	1	933.711096525192
ENSG00000197363.5	ZNF517	-0.0371141402980806	31	uniform	1	871.552659273148
ENSG00000071894.10	CPSF1	-0.0116340414713862	27	uniform	2	1041.26838493347
ENSG00000132294.9	EFR3A	0.0023186411410457	29	uniform	3	2983.61101007462
ENSG00000167700.4	MFSD3	0.0234457578776509	29	uniform	2	914.587521791458
ENSG00000196150.9	ZNF250	-0.0187699266911219	31	uniform	2	837.105032205582
ENSG00000170727.7	BOP1	0.00430974173874743	31	uniform	3	1211.73432421684
ENSG00000156831.3	NSMCE2	0.013149944759915	25	distance	3	3012.7499833107
ENSG00000155926.9	SLA	-0.00162347628685433	23	uniform	1	3073.53956699371
ENSG00000160932.6	LY6E	0.0258693405536751	21	distance	3	1802.35959005356
ENSG00000160948.9	VPS28	0.0868887011729852	31	distance	3	981.909644603729
ENSG00000160949.12	TONSL	-0.0240897485448514	29	uniform	2	1029.03118038177
ENSG00000014164.6	ZC3H3	-0.0568194731358471	31	uniform	3	1287.91882228851
ENSG00000105339.6	DENND3	0.0640463206573951	15	distance	3	2429.41019916534
ENSG00000136997.10	MYC	-0.0440983042804149	31	distance	3	2751.04059934616
ENSG00000184489.7	PTP4A3	-0.0133486757875514	31	uniform	2	2247.01649451256
ENSG00000178719.12	GRINA	0.0708573843692766	15	uniform	3	983.956419229507
ENSG00000165071.10	TMEM71	0.0335790424768587	23	distance	1	2977.22815060616
ENSG00000161016.11	RPL8	0.174129865959532	27	distance	2	832.444356679916
ENSG00000196378.7	ZNF34	0.137666178479987	29	distance	2	843.792835235596
ENSG00000185730.3	ZNF696	-0.0238069333006215	31	distance	3	1495.47818493843
ENSG00000147813.11	NAPRT1	0.0189163014832984	21	uniform	1	1212.90707683563
ENSG00000197353.3	LYPD2	-0.00744372005599001	29	uniform	2	2096.78202605247
ENSG00000170631.10	ZNF16	0.0256034518347581	31	uniform	1	814.193815231323
ENSG00000147804.5	SLC39A4	-0.0412689573981661	31	uniform	3	977.14270734787
ENSG00000173137.7	ADCK5	-0.0237018020781703	31	uniform	1	1070.80474543571
ENSG00000171843.11	MLLT3	-0.0707399597343313	29	uniform	3	2653.51269936562
ENSG00000120158.7	RCL1	-0.00518418389029898	31	distance	1	3027.02222323418
ENSG00000122729.13	ACO1	0.0276105614549798	31	distance	1	2968.25556135178
ENSG00000213930.7	GALT	-0.032720529120436	31	distance	2	2102.83598542213
ENSG00000147862.10	NFIB	-0.0359126000026325	31	uniform	2	3243.51886463165
ENSG00000107099.11	DOCK8	-0.0359124772188873	31	uniform	3	2441.47667145729
ENSG00000165006.9	UBAP1	-0.023865891253535	31	uniform	1	2201.32066011429
ENSG00000086062.8	B4GALT1	0.0192649942910477	23	uniform	3	2721.29007554054
ENSG00000107140.11	TESK1	-0.0248344243413932	31	uniform	3	2182.95800709724
ENSG00000044459.10	CNTLN	0.0534995196286748	31	uniform	1	4014.19474172592
ENSG00000137077.3	CCL21	-0.024184776543941	31	uniform	2	2024.34020662308
ENSG00000086102.14	NFX1	-0.0174921049282874	31	uniform	3	2459.79290866852
ENSG00000147883.9	CDKN2B	0.0167518787853326	29	distance	2	2521.08440256119
ENSG00000147854.12	UHRF2	-0.0196711461852545	25	uniform	3	3352.49342346191
ENSG00000147853.12	AK3	-0.0212083766869139	31	uniform	3	3018.54557847977
ENSG00000137133.6	HINT2	-0.0381953799768397	31	uniform	1	2082.00613617897
ENSG00000164978.13	NUDT2	0.457624713211034	17	distance	3	2080.2245080471
ENSG00000165283.11	STOML2	0.00501598250941881	31	uniform	2	2080.45942568779
ENSG00000070610.10	GBA2	-0.0166970927597501	29	distance	1	2126.55324816704
ENSG00000122728.6	TAF1L	-0.0147400179759922	31	uniform	1	2815.83584046364
ENSG00000164970.10	FAM219A	-0.0414787419316352	31	distance	3	2176.22332262993
ENSG00000164967.5	RPP25L	-0.00509508389039921	27	distance	3	2043.36493325233
ENSG00000107077.13	KDM4C	-0.0159359605475665	31	uniform	2	4062.30961966515
ENSG00000107341.4	UBE2R2	0.0154898967506622	25	distance	2	2448.6046860218
ENSG00000165282.9	PIGO	0.00780918927374501	31	uniform	3	2053.17512822151
ENSG00000147955.12	SIGMAR1	-0.051104483882698	31	uniform	3	2003.90227460861
ENSG00000137038.7	C9orf123	-0.0105481731356886	21	distance	3	4024.72443246841
ENSG00000155158.15	TTC39B	0.0473430962590503	29	distance	1	3107.75716781616
ENSG00000155876.4	RRAGA	-0.0334427438961102	31	uniform	2	2990.85275650024
ENSG00000137076.14	TLN1	-0.0355276891599728	31	distance	1	2154.66136789322
ENSG00000205808.4	PPAPDC2	0.022672624294827	31	distance	3	3076.54580020905
ENSG00000183784.5	C9orf66	-0.00379637502247283	31	uniform	1	2057.10374426842
ENSG00000122707.7	RECK	0.0361616093183746	13	distance	1	2399.41914558411
ENSG00000137078.4	SIT1	-0.00845498784197067	19	distance	1	2128.95443916321
ENSG00000221829.5	FANCG	-0.0302980755003251	21	uniform	1	2082.23360109329
ENSG00000099219.9	ERMP1	-0.0431938421605774	31	distance	1	2728.52601218224
ENSG00000177076.4	ACER2	-0.020498531931714	31	distance	1	2948.36814451218
ENSG00000107104.14	KANK1	0.0728233666589073	29	distance	1	3145.17672801018
ENSG00000137074.14	APTX	0.00537587695275576	19	uniform	1	2822.85146164894
ENSG00000080298.11	RFX3	-0.0388903262199397	27	distance	3	3618.11369872093
ENSG00000165280.11	VCP	0.01451553197289	31	distance	2	2078.75162887573
ENSG00000159884.7	CCDC107	0.0179843173508891	27	distance	1	2205.5122692585
ENSG00000198853.7	RUSC2	-0.0246242133928503	31	uniform	1	2199.03507494926
ENSG00000165264.6	NDUFB6	-0.0311760651936109	31	uniform	3	2777.16184592247
ENSG00000120159.7	CAAP1	0.0708881652764444	21	uniform	2	2803.6194767952
ENSG00000122694.11	GLIPR2	0.0156978738221831	29	uniform	1	2245.76257109642
ENSG00000122692.7	SMU1	0.0171402113094932	31	uniform	1	2650.03037214279
ENSG00000147872.5	PLIN2	0.0112893539913444	29	distance	1	3038.18596577644
ENSG00000096872.11	IFT74	0.00216600105964733	29	uniform	1	3008.77833032608
ENSG00000198876.8	DCAF12	0.0862843154189042	21	uniform	2	2166.86940717697
ENSG00000080503.15	SMARCA2	0.0384365562935023	31	distance	1	3938.81297135353
ENSG00000107201.5	DDX58	-0.0267167727560796	31	uniform	1	2954.24794769287
ENSG00000172785.14	CBWD1	-0.0362831603315572	31	uniform	3	2084.90529179573
ENSG00000107020.5	PLGRKT	0.0733646077433567	11	distance	3	2667.46201038361
ENSG00000137040.8	RANBP6	-0.0313649781838203	27	uniform	2	2870.77802634239
ENSG00000137100.11	DCTN3	-0.0200920848389762	29	uniform	3	2114.55350184441
ENSG00000099810.14	MTAP	0.105612249648718	31	distance	2	2610.01269459724
ENSG00000107262.12	BAG1	-0.00794761427455186	19	distance	2	2533.14643621445
ENSG00000107175.6	CREB3	-0.0460411914282198	31	distance	1	2156.08464646339
ENSG00000120162.9	MOB3B	-0.0371988268648797	31	uniform	1	3200.63766050339
ENSG00000170122.4	FOXD4	-0.0291776305096653	31	distance	3	1903.99291586876
ENSG00000086065.9	CHMP5	-0.0465902924166148	31	distance	1	2437.30244135857
ENSG00000164985.10	PSIP1	0.00955072932062773	25	distance	2	3268.02026152611
